Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
60	19	0	1.5	338.987918	337.153202	332.419631	339.067643	6.17600169	1.50103427	24.3	202.972	0	0	3
61	20	0	1.525	338.997545	337.463816	332.419631	339.067643	6.34316019	1.50103427	23.6	205.813	0	0	3
62	20	0	1.55	339.21902	337.787596	333.795373	339.21902	5.42364716	1.50103427	27.6	203.863	0	0	3
63	20	0	1.575	338.591978	338.016006	334.874433	339.21902	4.34458653	1.50103427	34.5	206.515	0	0	3
64	20	0	1.6	337.964369	338.163146	336.503722	339.21902	2.71529802	1.50103427	55.2	206.524	0	0	3
65	21	0	1.625	337.484411	338.209845	336.967644	339.21902	2.251376	1.50103427	66.6	209.485	0	0	3
66	21	0	1.65	337.471279	338.23013	336.967644	339.21902	2.251376	1.50103427	66.6	210.092	0	0	3
67	21	0	1.675	337.912845	338.259905	336.967644	339.21902	2.251376	1.50103427	66.6	211.375	0	0	3
68	22	0	1.7	338.438691	338.329954	337.242712	339.21902	1.97630769	1.50103427	75.9	210.279	0	0	3
69	22	0	1.725	338.832474	338.388236	337.242712	339.21902	1.97630769	1.50103427	75.9	212.095	0	0	3
70	22	0	1.75	339.393977	338.490677	337.471279	339.393977	1.92269761	1.50103427	78	211.357	0	0	3
71	22	0	1.775	338.752429	338.54926	337.471279	339.393977	1.92269761	1.50103427	78	214.167	0	0	3
72	23	0	1.8	339.484615	338.626084	337.471279	339.484615	2.01333586	1.50103427	74.5	212.995	0	0	3
73	23	0	1.825	339.285048	338.679304	337.471279	339.484615	2.01333586	1.50103427	74.5	213.813	0	0	3
74	24	0	1.85	339.60092	338.726849	337.471279	339.60092	2.12964029	1.50103427	70.4	213.4	0	0	3
75	24	0	1.875	338.933343	338.742888	337.471279	339.60092	2.12964029	1.50103427	70.4	216.876	0	0	3
76	24	0	1.9	338.270136	338.707933	337.471279	339.60092	2.12964029	1.50103427	70.4	213.507	0	0	3
77	25	0	1.925	338.227117	338.685394	337.471279	339.60092	2.12964029	1.50103427	70.4	217.034	0	0	3
78	25	0	1.95	338.695542	338.667674	337.471279	339.60092	2.12964029	1.50103427	70.4	211.967	0	0	3
79	25	0	1.975	338.940735	338.668991	337.471279	339.60092	1.93510147	1.50103427	77.5	214.386	0	0	3
80	25	0	2	339.194643	338.699002	337.471279	339.60092	1.58968625	1.50103427	94.4	214.439	0	0	3
81	26	0	2.025	338.329574	338.667652	337.471279	339.60092	1.27907217	1.50103427	100	216.658	0	0	3
