Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	8714.30274	8714.30274	8714.30274	8714.30274	0	0	0	0	0	0	3
2	2	0	0.05	35220.7395	21967.5211	8714.30274	35220.7395	13253.2184	0	0	0	0	0	3
3	2	0	0.075	47156.49	30363.8441	8714.30274	47156.49	21649.5413	0	0	0	0	0	3
4	2	0	0.1	51086.021	35544.3883	8714.30274	51086.021	26830.0856	0	0	0	0	0	3
5	3	0	0.125	53135.6534	39062.6413	8714.30274	53135.6534	30348.3386	0	0	0	0	0	3
6	3	0	0.15	52923.2031	41372.735	8714.30274	53135.6534	32658.4322	0	0	0	0	0	3
7	3	0	0.175	52760.8433	42999.6076	8714.30274	53135.6534	34285.3048	0	0	0	0	0	3
8	4	0	0.2	52833.3188	44228.8215	8714.30274	53135.6534	35514.5187	0	0	0	0	0	3
9	4	0	0.225	53372.1992	45244.7523	8714.30274	53372.1992	36530.4496	0	0	0	0	0	3
10	4	0	0.25	52962.4091	46016.518	8714.30274	53372.1992	37302.2153	0	0	0	0	0	3
11	5	0	0.275	52665.407	46620.9625	8714.30274	53372.1992	37906.6597	0	0	0	0	0	3
12	5	0	0.3	52965.923	47149.7092	8714.30274	53372.1992	38435.4064	0	0	0	0	0	3
13	5	0	0.325	53424.9729	47632.4218	8714.30274	53424.9729	38918.119	0	0	0	0	0	3
14	6	0	0.35	54478.0711	48121.3967	8714.30274	54478.0711	39407.094	0	0	0	0	0	3
15	6	0	0.375	54050.0979	48516.6435	8714.30274	54478.0711	39802.3407	0	0	0	0	0	3
16	6	0	0.4	54351.2176	48881.3044	8714.30274	54478.0711	40167.0016	0	0	0	0	0	3
17	6	0	0.425	54693.9705	49223.2259	8714.30274	54693.9705	40508.9232	0	0	0	0	0	3
18	7	0	0.45	53011.8521	49433.7051	8714.30274	54693.9705	40719.4024	0	0	0	0	0	3
19	7	0	0.475	53087.4717	49626.0086	8714.30274	54693.9705	40911.7059	0	0	0	0	0	3
20	7	0	0.5	52856.9486	49787.5556	8714.30274	54693.9705	41073.2529	0	0	0	0	0	3
21	8	0	0.525	53307.8282	52017.2319	35220.7395	54693.9705	19473.231	0	0	0	0	0	3
22	8	0	0.55	53137.5985	52913.0748	47156.49	54693.9705	7537.48057	0	0	0	0	0	3
23	8	0	0.575	52793.6807	53194.9344	51086.021	54693.9705	3607.94953	0	0	0	0	0	3
24	8	0	0.6	52819.4075	53281.6037	52665.407	54693.9705	2028.56358	0	0	0	0	0	3
25	9	0	0.625	52925.0539	53271.0737	52665.407	54693.9705	2028.56358	0	0	0	0	0	3
26	9	0	0.65	53325.3501	53291.1811	52665.407	54693.9705	2028.56358	0	0	0	0	0	3
27	9	0	0.675	54010.553	53353.6666	52665.407	54693.9705	2028.56358	0	0	0	0	0	3
28	10	0	0.7	54405.9152	53432.2964	52665.407	54693.9705	2028.56358	0	0	0	0	0	3
29	10	0	0.725	53762.6917	53451.821	52665.407	54693.9705	2028.56358	0	0	0	0	0	3
30	10	0	0.75	53003.2112	53453.8611	52665.407	54693.9705	2028.56358	0	0	0	0	0	3
31	11	0	0.775	52953.9503	53468.2883	52793.6807	54693.9705	1900.28985	0	0	0	0	0	3
32	11	0	0.8	52952.0081	53467.5925	52793.6807	54693.9705	1900.28985	0	0	0	0	0	3
33	11	0	0.825	53053.6541	53449.0266	52793.6807	54693.9705	1900.28985	0	0	0	0	0	3
34	11	0	0.85	52809.1608	53365.5811	52793.6807	54693.9705	1900.28985	0	0	0	0	0	3
35	12	0	0.875	54266.8952	53376.421	52793.6807	54693.9705	1900.28985	0	0	0	0	0	3
36	12	0	0.9	53667.173	53342.2187	52793.6807	54693.9705	1900.28985	0	0	0	0	0	3
37	12	0	0.925	53216.1781	53268.3291	52793.6807	54405.9152	1612.23452	0	0	0	0	0	3
38	13	0	0.95	52797.783	53257.6256	52793.6807	54405.9152	1612.23452	0	0	0	0	0	3
39	13	0	0.975	53047.9053	53255.6473	52793.6807	54405.9152	1612.23452	0	0	0	0	0	3
40	13	0	1	52399.4326	53232.7715	52399.4326	54405.9152	1451.05639	977.581079	67.3	0	0	0	3
41	14	0	1.025	53230.8156	53228.9209	52399.4326	54405.9152	555.21344	977.581079	100	0	0	0	3
42	14	0	1.05	51356.9771	53139.8898	51356.9771	54405.9152	328.398458	977.581079	100	0	0	0	3
43	14	0	1.075	51043.8463	53052.3981	51043.8463	54405.9152	415.890177	977.581079	100	0	0	0	3
44	15	0	1.1	51723.2523	52989.1055	51043.8463	54405.9152	479.182835	977.581079	100	0	0	0	3
45	15	0	1.125	52907.2526	52993.2886	51043.8463	54405.9152	479.182835	977.581079	100	0	0	0	3
46	15	0	1.15	53001.9358	52996.9496	51043.8463	54405.9152	479.182835	977.581079	100	0	0	0	3
47	16	0	1.175	53565.6568	53008.3928	51043.8463	54405.9152	479.182835	977.581079	100	0	0	0	3
48	16	0	1.2	52625.1943	52942.4233	51043.8463	54405.9152	525.864978	977.581079	100	0	0	0	3
49	16	0	1.225	53457.145	52897.2438	51043.8463	54266.8952	571.044513	977.581079	100	0	0	0	3
50	16	0	1.25	52851.9495	52853.8751	51043.8463	54266.8952	614.413188	977.581079	100	0	0	0	3
51	17	0	1.275	52961.4171	52851.8849	51043.8463	54266.8952	616.403381	977.581079	100	0	0	0	3
52	17	0	1.3	52918.4954	52850.1966	51043.8463	54266.8952	617.39596	977.581079	100	0	0	0	3
53	17	0	1.325	53427.0091	52872.8157	51043.8463	54266.8952	598.830021	977.581079	100	0	0	0	3
54	18	0	1.35	53338.0697	52886.3593	51043.8463	54266.8952	526.224371	977.581079	100	0	0	0	3
55	18	0	1.375	52846.6821	52888.146	51043.8463	54266.8952	526.224371	977.581079	100	0	0	0	3
56	18	0	1.4	53539.0129	52853.4849	51043.8463	53667.173	492.022141	977.581079	100	0	0	0	3
57	18	0	1.425	53009.9651	52822.1893	51043.8463	53565.6568	446.139766	977.581079	100	0	0	0	3
58	19	0	1.45	53627.2249	52841.763	51043.8463	53627.2249	435.436314	977.581079	100	0	0	0	3
59	19	0	1.475	53454.9068	52873.0546	51043.8463	53627.2249	433.457997	977.581079	100	0	0	0	3
60	19	0	1.5	52705.3487	52856.7424	51043.8463	53627.2249	410.5822	977.581079	100	0	0	0	3
61	20	0	1.525	53459.6264	52907.2278	51043.8463	53627.2249	406.731572	977.581079	100	0	0	0	3
62	20	0	1.55	53016.657	52897.0298	51043.8463	53627.2249	317.700499	977.581079	100	0	0	0	3
63	20	0	1.575	53947.8344	53020.4039	51043.8463	53947.8344	230.208781	977.581079	100	0	0	0	3
64	20	0	1.6	58391.8945	53370.311	51723.2523	58391.8945	548.121654	977.581079	100	0	0	0	3
65	21	0	1.625	55411.2941	53545.932	52625.1943	58391.8945	723.742691	977.581079	100	0	0	0	3
66	21	0	1.65	53692.291	53583.3148	52625.1943	58391.8945	761.125468	977.581079	100	0	0	0	3
67	21	0	1.675	52618.6225	53565.0618	52618.6225	58391.8945	761.125468	977.581079	100	0	0	0	3
68	22	0	1.7	52657.8121	53521.8311	52618.6225	58391.8945	761.125468	977.581079	100	0	0	0	3
69	22	0	1.725	52846.9339	53532.3901	52618.6225	58391.8945	761.125468	977.581079	100	0	0	0	3
70	22	0	1.75	52786.945	53500.4758	52618.6225	58391.8945	761.125468	977.581079	100	0	0	0	3
71	22	0	1.775	53534.4524	53532.976	52618.6225	58391.8945	761.125468	977.581079	100	0	0	0	3
72	23	0	1.8	52774.8397	53524.0913	52618.6225	58391.8945	761.125468	977.581079	100	0	0	0	3
73	23	0	1.825	53129.4726	53534.1379	52618.6225	58391.8945	761.125468	977.581079	100	0	0	0	3
74	24	0	1.85	52892.154	53508.6686	52618.6225	58391.8945	761.125468	977.581079	100	0	0	0	3
75	24	0	1.875	53744.1589	53528.0061	52618.6225	58391.8945	761.125468	977.581079	100	0	0	0	3
76	24	0	1.9	56621.1695	53707.7436	52618.6225	58391.8945	885.554311	977.581079	100	0	0	0	3
77	25	0	1.925	53866.4597	53723.3363	52618.6225	58391.8945	901.147014	977.581079	100	0	0	0	3
78	25	0	1.95	52635.7606	53705.5171	52618.6225	58391.8945	881.573354	977.581079	100	0	0	0	3
79	25	0	1.975	53088.4805	53679.8626	52618.6225	58391.8945	866.593963	977.581079	100	0	0	0	3
80	25	0	2	53260.3958	53670.6002	52618.6225	58391.8945	866.593963	977.581079	100	0	0	0	3
81	26	0	2.025	54043.7376	53734.333	52618.6225	58391.8945	837.303184	977.581079	100	0	0	0	3
