Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
59	21	0	1.475	303.65063	303.558695	303.413	303.65063	0.23762985	0.0536593836	22.5	212.269	0	0	3
60	21	0	1.5	303.654462	303.570194	303.42681	303.654462	0.22765176	0.0539236737	23.6	217.079	0	0	3
61	22	0	1.525	303.658298	303.581217	303.446528	303.658298	0.211769982	0.0541386612	25.5	205.729	0	0	3
62	22	0	1.55	303.661947	303.591475	303.465676	303.661947	0.196271021	0.0543117154	27.6	210.919	0	0	3
63	22	0	1.575	303.664984	303.600966	303.486182	303.664984	0.178802622	0.0544469326	30.4	202.111	0	0	3
64	23	0	1.6	303.667795	303.609614	303.503335	303.667795	0.164459889	0.0545489706	33.1	209.626	0	0	3
65	23	0	1.625	303.670273	303.617563	303.520418	303.670273	0.149854389	0.0546210328	36.4	209.409	0	0	3
66	23	0	1.65	303.673004	303.624829	303.536993	303.673004	0.136011159	0.054650164	40.1	213.521	0	0	3
67	24	0	1.675	303.675137	303.631408	303.551149	303.675137	0.123987368	0.0546422117	44	208.594	0	0	3
68	24	0	1.7	303.677472	303.637423	303.565104	303.677472	0.112367718	0.0546028799	48.5	208.327	0	0	3
69	24	0	1.725	303.679373	303.642864	303.577795	303.679373	0.101577974	0.0545339927	53.6	209.081	0	0	3
70	25	0	1.75	303.681482	303.647802	303.588773	303.681482	0.0927087274	0.0544403425	58.7	204.522	0	0	3
71	25	0	1.775	303.683203	303.652299	303.598094	303.683203	0.0851091876	0.0543052258	63.8	203.277	0	0	3
72	25	0	1.8	303.68525	303.656449	303.608359	303.68525	0.0768907489	0.054135275	70.4	206.002	0	0	3
73	26	0	1.825	303.686727	303.660181	303.616671	303.686727	0.0700560858	0.0539334609	76.9	194.219	0	0	3
74	26	0	1.85	303.688381	303.663595	303.623075	303.688381	0.0653055739	0.0537039423	82.2	197.422	0	0	3
75	26	0	1.875	303.68964	303.666765	303.630387	303.68964	0.0592532567	0.0534505393	90.2	197.424	0	0	3
76	27	0	1.9	303.691424	303.669672	303.635938	303.691424	0.055485599	0.0531568581	95.8	196.763	0	0	3
77	27	0	1.925	303.692433	303.672362	303.641424	303.692433	0.0510096898	0.0528285629	100	199.405	0	0	3
