Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	101273.791	101273.791	101273.791	101273.791	0	0	0	496.014	0	0	3
2	2	0	0.05	101273.888	101273.84	101273.791	101273.888	0.0485304688	0	0	164.801	0	0	3
3	2	0	0.075	101273.815	101273.832	101273.791	101273.888	0.0485304688	0	0	134.147	0	0	3
4	2	0	0.1	101273.822	101273.829	101273.791	101273.888	0.0485304688	0	0	134.86	0	0	3
5	3	0	0.125	101273.855	101273.835	101273.791	101273.888	0.0485304688	0	0	134.128	0	0	3
6	3	0	0.15	101273.788	101273.827	101273.788	101273.888	0.0485304688	0	0	132.529	0	0	3
7	3	0	0.175	101273.753	101273.816	101273.753	101273.888	0.0485304688	0	0	130.647	0	0	3
8	4	0	0.2	101273.685	101273.8	101273.685	101273.888	0.0485304688	0	0	128.991	0	0	3
9	4	0	0.225	101273.665	101273.785	101273.665	101273.888	0.0549557833	0	0	127.434	0	0	3
10	4	0	0.25	101273.642	101273.771	101273.642	101273.888	0.0692442853	0	0	126.545	0	0	3
11	4	0	0.275	101273.636	101273.758	101273.636	101273.888	0.0815191454	0	0	126.037	0	0	3
12	5	0	0.3	101273.619	101273.747	101273.619	101273.888	0.093154107	0	0	125.852	0	0	3
13	5	0	0.325	101273.607	101273.736	101273.607	101273.888	0.10391843	0	0	125.669	0	0	3
14	5	0	0.35	101273.599	101273.726	101273.599	101273.888	0.113704301	0	0	125.645	0	0	3
15	6	0	0.375	101273.593	101273.717	101273.593	101273.888	0.122584276	0	0	125.586	0	0	3
16	6	0	0.4	101273.585	101273.709	101273.585	101273.888	0.13087416	0	0	125.675	0	0	3
17	6	0	0.425	101273.582	101273.701	101273.582	101273.888	0.138364178	0	0	125.722	0	0	3
18	7	0	0.45	101273.578	101273.695	101273.578	101273.888	0.145234317	0	0	125.734	0	0	3
19	7	0	0.475	101273.578	101273.688	101273.578	101273.888	0.151372311	0	0	125.796	0	0	3
20	7	0	0.5	101273.576	101273.683	101273.576	101273.888	0.157013176	0	0	125.774	0	0	3
21	7	0	0.525	101273.578	101273.672	101273.576	101273.888	0.167672567	0	0	125.815	0	0	3
22	8	0	0.55	101273.578	101273.657	101273.576	101273.855	0.177868782	0	0	125.818	0	0	3
23	8	0	0.575	101273.581	101273.645	101273.576	101273.855	0.189569269	0	0	125.858	0	0	3
24	9	0	0.6	101273.582	101273.633	101273.576	101273.855	0.201600596	0	0	125.871	0	0	3
25	9	0	0.625	101273.584	101273.619	101273.576	101273.788	0.207379949	0	0	125.911	0	0	3
26	9	0	0.65	101273.583	101273.609	101273.576	101273.753	0.177669441	0	0	125.924	0	0	3
27	10	0	0.675	101273.583	101273.601	101273.576	101273.685	0.109394319	0	0	125.953	0	0	3
28	10	0	0.7	101273.583	101273.595	101273.576	101273.665	0.0895716709	0	0	125.964	0	0	3
29	10	0	0.725	101273.582	101273.591	101273.576	101273.642	0.0663488014	0	0	125.998	0	0	3
30	11	0	0.75	101273.582	101273.588	101273.576	101273.636	0.0599218582	0	0	126.007	0	0	3
31	11	0	0.775	101273.582	101273.586	101273.576	101273.619	0.0430509189	0	0	126.094	0	0	3
32	11	0	0.8	101273.581	101273.584	101273.576	101273.607	0.0310993037	0	0	126.213	0	0	3
33	12	0	0.825	101273.58	101273.582	101273.576	101273.599	0.0232689725	0	0	126.291	0	0	3
34	12	0	0.85	101273.58	101273.582	101273.576	101273.593	0.017285685	0	0	126.397	0	0	3
35	12	0	0.875	101273.58	101273.581	101273.576	101273.585	0.00896717366	0	0	126.459	0	0	3
36	13	0	0.9	101273.58	101273.581	101273.576	101273.584	0.00796337522	0	0	126.527	0	0	3
37	13	0	0.925	101273.58	101273.581	101273.576	101273.584	0.00796337522	0	0	126.561	0	0	3
38	13	0	0.95	101273.579	101273.581	101273.576	101273.584	0.00796337522	0	0	126.626	0	0	3
39	14	0	0.975	101273.579	101273.581	101273.576	101273.584	0.00796337522	0	0	126.65	0	0	3
40	14	0	1	101273.578	101273.581	101273.578	101273.584	0.00549206173	0.0372296162	100	126.706	0	0	3
41	14	0	1.025	101273.577	101273.581	101273.577	101273.584	0.00609280764	0.0372296162	100	126.72	0	0	3
42	15	0	1.05	101273.576	101273.581	101273.576	101273.584	0.00732449094	0.0372296162	100	126.757	0	0	3
43	15	0	1.075	101273.575	101273.58	101273.575	101273.584	0.00879514343	0.0372665067	100	126.767	0	0	3
44	15	0	1.1	101273.573	101273.58	101273.573	101273.584	0.0102797835	0.0373343371	100	126.803	0	0	3
45	16	0	1.125	101273.572	101273.58	101273.572	101273.584	0.01192134	0.0372296162	100	126.814	0	0	3
46	16	0	1.15	101273.57	101273.579	101273.57	101273.583	0.013286267	0.0372296162	100	126.848	0	0	3
47	16	0	1.175	101273.569	101273.578	101273.569	101273.583	0.0148348508	0.0372296162	100	126.862	0	0	3
48	17	0	1.2	101273.567	101273.577	101273.567	101273.583	0.0159275848	0.0372296162	100	126.895	0	0	3
49	17	0	1.225	101273.566	101273.577	101273.566	101273.582	0.0147593948	0.0372296162	100	126.905	0	0	3
50	18	0	1.25	101273.564	101273.576	101273.564	101273.582	0.0126114832	0.0372296162	100	126.937	0	0	3
51	18	0	1.275	101273.563	101273.575	101273.563	101273.582	0.0108076372	0.0372296162	100	126.948	0	0	3
52	18	0	1.3	101273.562	101273.574	101273.562	101273.581	0.00988875159	0.0372296162	100	126.98	0	0	3
53	19	0	1.325	101273.561	101273.573	101273.561	101273.58	0.00954623804	0.0372296162	100	126.99	0	0	3
54	19	0	1.35	101273.56	101273.572	101273.56	101273.58	0.0095894712	0.0372296162	100	127.019	0	0	3
55	20	0	1.375	101273.559	101273.571	101273.559	101273.58	0.00993610271	0.0372296162	100	127.027	0	0	3
56	20	0	1.4	101273.559	101273.57	101273.559	101273.58	0.0108572917	0.0372296162	100	127.056	0	0	3
57	20	0	1.425	101273.558	101273.569	101273.558	101273.58	0.0118911167	0.0372296162	100	127.061	0	0	3
58	21	0	1.45	101273.558	101273.568	101273.558	101273.579	0.0129243613	0.0372296162	100	127.091	0	0	3
59	21	0	1.475	101273.558	101273.567	101273.558	101273.579	0.0139531582	0.0372296162	100	127.095	0	0	3
60	21	0	1.5	101273.557	101273.566	101273.557	101273.578	0.0149859645	0.0372296162	100	127.125	0	0	3
61	22	0	1.525	101273.557	101273.565	101273.557	101273.577	0.0159781644	0.0372296162	100	127.128	0	0	3
62	22	0	1.55	101273.556	101273.564	101273.556	101273.576	0.016879988	0.0372296162	100	127.158	0	0	3
63	22	0	1.575	101273.556	101273.563	101273.556	101273.575	0.0175215553	0.0372296162	100	127.159	0	0	3
64	23	0	1.6	101273.556	101273.562	101273.556	101273.573	0.017683556	0.0372296162	100	127.185	0	0	3
65	23	0	1.625	101273.555	101273.561	101273.555	101273.572	0.0162202129	0.0372296162	100	127.189	0	0	3
66	23	0	1.65	101273.555	101273.56	101273.555	101273.57	0.0151075343	0.0372296162	100	127.214	0	0	3
67	24	0	1.675	101273.555	101273.56	101273.555	101273.569	0.0137382822	0.0372296162	100	127.22	0	0	3
68	24	0	1.7	101273.555	101273.559	101273.555	101273.567	0.0123777408	0.0372296162	100	127.242	0	0	3
69	24	0	1.725	101273.554	101273.558	101273.554	101273.566	0.0113354332	0.0372296162	100	127.243	0	0	3
70	25	0	1.75	101273.554	101273.558	101273.554	101273.564	0.0103162999	0.0372296162	100	127.265	0	0	3
71	25	0	1.775	101273.554	101273.557	101273.554	101273.563	0.00938330685	0.0372296162	100	127.266	0	0	3
72	25	0	1.8	101273.553	101273.557	101273.553	101273.562	0.00839731577	0.0372296162	100	127.291	0	0	3
73	26	0	1.825	101273.553	101273.556	101273.553	101273.561	0.00762547084	0.0372296162	100	127.291	0	0	3
74	26	0	1.85	101273.553	101273.556	101273.553	101273.56	0.00680551364	0.0372296162	100	127.315	0	0	3
75	26	0	1.875	101273.553	101273.556	101273.553	101273.559	0.0064357462	0.0372296162	100	127.314	0	0	3
76	27	0	1.9	101273.553	101273.555	101273.553	101273.559	0.00584059666	0.0372296162	100	127.336	0	0	3
77	27	0	1.925	101273.553	101273.555	101273.553	101273.558	0.00560365382	0.0372296162	100	127.332	0	0	3
