Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.025	303.150428	303.150428	303.150428	303.150428	0	0	0	24.8772	0	0	3
2	2	0	0.05	303.151062	303.150745	303.150428	303.151062	0.000317459169	0	0	47.4512	0	0	3
3	3	0	0.075	303.151818	303.151103	303.150428	303.151818	0.000675191365	0	0	66.8396	0	0	3
4	3	0	0.1	303.152679	303.151497	303.150428	303.152679	0.00106930356	0	0	65.4347	0	0	3
5	4	0	0.125	303.153602	303.151918	303.150428	303.153602	0.00149033414	0	0	78.2967	0	0	3
6	4	0	0.15	303.15533	303.152487	303.150428	303.15533	0.00205899405	0	0	78.2575	0	0	3
7	5	0	0.175	303.157639	303.153223	303.150428	303.157639	0.00279503992	0	0	96.778	0	0	3
8	5	0	0.2	303.16022	303.154097	303.150428	303.16022	0.00366973492	0	0	112.257	0	0	3
9	5	0	0.225	303.162777	303.155062	303.150428	303.162777	0.00463418013	0	0	131.485	0	0	3
10	6	0	0.25	303.165374	303.156093	303.150428	303.165374	0.00566544182	0	0	134.303	0	0	3
11	6	0	0.275	303.169272	303.157291	303.150428	303.169272	0.00686352545	0	0	112.49	0	0	3
12	7	0	0.3	303.17324	303.15862	303.150428	303.17324	0.00819256014	0	0	93.4716	0	0	3
13	7	0	0.325	303.177284	303.160056	303.150428	303.177284	0.00962820827	0	0	93.5155	0	0	3
14	8	0	0.35	303.181434	303.161583	303.150428	303.181434	0.0111552238	0	0	98.9432	0	0	3
15	8	0	0.375	303.18548	303.163176	303.150428	303.18548	0.0127483654	0	0	108.147	0	0	3
16	9	0	0.4	303.191722	303.16496	303.150428	303.191722	0.0145324647	0	0	119.708	0	0	3
17	9	0	0.425	303.197766	303.16689	303.150428	303.197766	0.0164621995	0	0	127.867	0	0	3
18	9	0	0.45	303.204022	303.168953	303.150428	303.204022	0.0185251269	0	0	139.093	0	0	3
19	10	0	0.475	303.210233	303.171125	303.150428	303.210233	0.0206977736	0	0	136.543	0	0	3
20	11	0	0.5	303.216459	303.173392	303.150428	303.216459	0.0229644542	0	0	128.781	0	0	3
21	11	0	0.525	303.225506	303.177146	303.151062	303.225506	0.0264009182	0	0	136.638	0	0	3
22	12	0	0.55	303.234428	303.181314	303.151818	303.234428	0.0302114586	0	0	128.168	0	0	3
23	12	0	0.575	303.243196	303.185883	303.152679	303.243196	0.0343862261	0	0	134.884	0	0	3
24	13	0	0.6	303.251988	303.190849	303.153602	303.251988	0.0389306347	0	0	115.608	0	0	3
25	13	0	0.625	303.260751	303.196206	303.15533	303.260751	0.0437194257	0	0	100.699	0	0	3
26	14	0	0.65	303.274226	303.202151	303.157639	303.274226	0.0489282106	0	0	114.975	0	0	3
27	14	0	0.675	303.287493	303.208644	303.16022	303.287493	0.0545462439	0	0	125.733	0	0	3
28	15	0	0.7	303.300526	303.215659	303.162777	303.300526	0.0605970804	0	0	149.452	0	0	3
29	15	0	0.725	303.313744	303.223207	303.165374	303.313744	0.0671141428	0	0	134.2	0	0	3
30	16	0	0.75	303.326314	303.231254	303.169272	303.326314	0.0739630481	0	0	157.552	0	0	3
31	16	0	0.775	303.344348	303.240008	303.17324	303.344348	0.0813877998	0	0	179.853	0	0	3
32	17	0	0.8	303.361834	303.249438	303.177284	303.361834	0.0893818569	0	0	168.657	0	0	3
33	17	0	0.825	303.378779	303.259512	303.181434	303.378779	0.0979296173	0	0	181.05	0	0	3
34	18	0	0.85	303.395297	303.270206	303.18548	303.395297	0.107029638	0	0	209.866	0	0	3
35	18	0	0.875	303.411351	303.281499	303.191722	303.411351	0.116539086	0	0	221.328	0	0	3
36	19	0	0.9	303.43457	303.293642	303.197766	303.43457	0.126751785	0	0	236.949	0	0	3
37	19	0	0.925	303.457318	303.306619	303.204022	303.457318	0.13766649	0	0	209.411	0	0	3
38	20	0	0.95	303.47966	303.320401	303.210233	303.47966	0.149275729	0	0	232.974	0	0	3
39	20	0	0.975	303.499141	303.334846	303.216459	303.499141	0.161454433	0	0	231.163	0	0	3
40	20	0	1	303.517079	303.349877	303.225506	303.517079	0.1727315	0.0482319204	27.9	234.964	0	0	3
41	21	0	1.025	303.540651	303.365635	303.234428	303.540651	0.184320488	0.0513446241	27.8	243.638	0	0	3
42	21	0	1.05	303.561416	303.381984	303.243196	303.561416	0.196100989	0.0527155661	26.8	246.258	0	0	3
43	22	0	1.075	303.577723	303.39871	303.251988	303.577723	0.207861908	0.0538524377	25.9	216.017	0	0	3
44	22	0	1.1	303.595747	303.408093	303.251988	303.595747	0.217244596	0.0549854146	25.3	184.282	0	0	3
45	23	0	1.125	303.610217	303.425152	303.260751	303.610217	0.228945662	0.0560017146	24.4	164.567	0	0	3
46	23	0	1.15	303.628169	303.442648	303.274226	303.628169	0.240496934	0.0570743437	23.7	173.969	0	0	3
47	24	0	1.175	303.643106	303.460213	303.287493	303.643106	0.251569884	0.0580787126	23	181.296	0	0	3
48	24	0	1.2	303.656716	303.477795	303.300526	303.656716	0.262136613	0.0590140282	22.5	204.696	0	0	3
49	25	0	1.225	303.666378	303.495217	303.313744	303.666378	0.272009816	0.0598457414	22	221.323	0	0	3
50	25	0	1.25	303.678677	303.512595	303.326314	303.678677	0.281340583	0.0606392217	21.5	226.329	0	0	3
51	26	0	1.275	303.693312	303.530071	303.344348	303.693312	0.290062869	0.0614173287	21.1	232.47	0	0	3
52	26	0	1.3	303.698367	303.546929	303.361834	303.698367	0.29749122	0.062077719	20.8	228.358	0	0	3
53	27	0	1.325	303.706365	303.563335	303.378779	303.706365	0.303822716	0.0626766782	20.6	224.235	0	0	3
54	28	0	1.35	303.714005	303.579298	303.395297	303.714005	0.309092684	0.0632229808	20.4	223.413	0	0	3
55	28	0	1.375	303.718249	303.594677	303.411351	303.718249	0.306898108	0.0636981879	20.7	229.527	0	0	3
56	29	0	1.4	303.725085	303.609617	303.43457	303.725085	0.290515267	0.0641189037	22	219.505	0	0	3
57	29	0	1.425	303.732326	303.623796	303.457318	303.732326	0.275007924	0.0644994185	23.4	234.561	0	0	3
58	30	0	1.45	303.736987	303.637113	303.47966	303.736987	0.257326876	0.0648259457	25.1	221.702	0	0	3
59	30	0	1.475	303.744374	303.649719	303.499141	303.744374	0.245233699	0.0651262803	26.5	213.736	0	0	3
60	31	0	1.5	303.749506	303.661641	303.517079	303.749506	0.232427589	0.0653893583	28.1	182.786	0	0	3
61	31	0	1.525	303.751437	303.672801	303.540651	303.751437	0.210785892	0.0655826342	31.1	201.888	0	0	3
62	32	0	1.55	303.754989	303.683007	303.561416	303.754989	0.193573167	0.0657261058	33.9	214.964	0	0	3
63	32	0	1.575	303.760161	303.692471	303.577723	303.760161	0.182437748	0.065836457	36	184.979	0	0	3
64	33	0	1.6	303.762427	303.701267	303.595747	303.762427	0.166679796	0.065901705	39.5	204.725	0	0	3
65	33	0	1.625	303.764913	303.709322	303.610217	303.764913	0.154696436	0.0659285813	42.6	176.06	0	0	3
66	34	0	1.65	303.768663	303.716867	303.628169	303.768663	0.140494126	0.0659039973	46.9	167.469	0	0	3
67	34	0	1.675	303.772999	303.723764	303.643106	303.772999	0.129893362	0.0658375548	50.6	189.242	0	0	3
68	35	0	1.7	303.778208	303.730197	303.656716	303.778208	0.121492385	0.065738963	54.1	208.397	0	0	3
69	36	0	1.725	303.777026	303.735926	303.666378	303.778208	0.111830172	0.0655869842	58.6	206.563	0	0	3
70	36	0	1.75	303.783888	303.741522	303.678677	303.783888	0.10521134	0.0654148085	62.1	208.245	0	0	3
71	36	0	1.775	303.784711	303.746571	303.693312	303.784711	0.0913996724	0.0651804322	71.3	218.121	0	0	3
72	37	0	1.8	303.789772	303.751165	303.698367	303.789772	0.0914054576	0.0649094326	71	221.811	0	0	3
73	37	0	1.825	303.790401	303.755547	303.706365	303.790401	0.0840359079	0.0645895675	76.8	217.726	0	0	3
74	38	0	1.85	303.79238	303.759643	303.714005	303.79238	0.0783749812	0.0642320496	81.9	211.742	0	0	3
75	38	0	1.875	303.791729	303.763344	303.718249	303.79238	0.0741308396	0.0638343942	86.1	219.036	0	0	3
76	39	0	1.9	303.797341	303.767111	303.725085	303.797341	0.0722556756	0.0633918604	87.7	221.322	0	0	3
77	39	0	1.925	303.795456	303.770462	303.732326	303.797341	0.0650150163	0.0628920628	96.7	220.843	0	0	3
78	39	0	1.95	303.794821	303.773438	303.736987	303.797341	0.0603540821	0.0623409331	100	234.055	0	0	3
79	40	0	1.975	303.802505	303.776558	303.744374	303.802505	0.0581310045	0.0617695938	100	224.677	0	0	3
80	40	0	2	303.803212	303.779359	303.749506	303.803212	0.053705958	0.0611699381	100	221.126	0	0	3
81	41	0	2.025	303.804041	303.781956	303.751437	303.804041	0.0526039051	0.0605262834	100	187.764	0	0	3
82	41	0	2.05	303.799664	303.784253	303.754989	303.804041	0.0490523316	0.059847996	100	204.444	0	0	3
83	42	0	2.075	303.804351	303.786603	303.760161	303.804351	0.0441903041	0.0591521305	100	213.818	0	0	3
