Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
37	19	0	0.925	53591.1065	53628.4122	53078.8863	54039.8422	960.955921	0	0	0	0	0	3
38	20	0	0.95	54596.5272	53695.209	53078.8863	54596.5272	1517.64086	0	0	0	0	0	3
39	20	0	0.975	53066.7433	53672.0218	53066.7433	54596.5272	1529.7839	0	0	0	0	0	3
40	20	0	1	53555.518	53663.0187	53066.7433	54596.5272	1445.39294	1070.49566	74	0	0	0	3
41	21	0	1.025	52913.2466	53630.3186	52913.2466	54596.5272	548.713986	1070.49566	100	0	0	0	3
42	21	0	1.05	52481.6556	53552.4092	52481.6556	54596.5272	238.084492	1070.49566	100	0	0	0	3
43	22	0	1.075	51172.2219	53420.8865	51172.2219	54596.5272	369.607246	1070.49566	100	0	0	0	3
44	22	0	1.1	52847.3549	53393.5755	51172.2219	54596.5272	396.918275	1070.49566	100	0	0	0	3
45	23	0	1.125	52859.0849	53352.4065	51172.2219	54596.5272	438.087256	1070.49566	100	0	0	0	3
46	23	0	1.15	53711.1414	53348.65	51172.2219	54596.5272	441.843753	1070.49566	100	0	0	0	3
47	24	0	1.175	53700.8647	53354.1846	51172.2219	54596.5272	441.843753	1070.49566	100	0	0	0	3
48	24	0	1.2	53704.8405	53356.5449	51172.2219	54596.5272	441.843753	1070.49566	100	0	0	0	3
49	25	0	1.225	53286.4238	53342.3732	51172.2219	54596.5272	448.120544	1070.49566	100	0	0	0	3
50	25	0	1.25	54167.4005	53352.3391	51172.2219	54596.5272	442.665708	1070.49566	100	0	0	0	3
51	26	0	1.275	53656.1764	53352.5173	51172.2219	54596.5272	411.03038	1070.49566	100	0	0	0	3
52	26	0	1.3	53880.0171	53390.6664	51172.2219	54596.5272	411.03038	1070.49566	100	0	0	0	3
53	27	0	1.325	53376.5901	53364.6826	51172.2219	54596.5272	366.539313	1070.49566	100	0	0	0	3
54	28	0	1.35	53392.9674	53366.4117	51172.2219	54596.5272	352.835816	1070.49566	100	0	0	0	3
55	28	0	1.375	53312.8429	53353.5149	51172.2219	54596.5272	352.835816	1070.49566	100	0	0	0	3
56	29	0	1.4	54731.5217	53427.0207	51172.2219	54731.5217	352.835816	1070.49566	100	0	0	0	3
57	29	0	1.425	53495.7057	53404.7596	51172.2219	54731.5217	352.835816	1070.49566	100	0	0	0	3
58	30	0	1.45	53947.9115	53421.7503	51172.2219	54731.5217	352.835816	1070.49566	100	0	0	0	3
59	30	0	1.475	53462.6752	53367.7573	51172.2219	54731.5217	329.648597	1070.49566	100	0	0	0	3
60	31	0	1.5	54881.1519	53454.1577	51172.2219	54881.1519	320.645462	1070.49566	100	0	0	0	3
61	31	0	1.525	52919.3695	53423.865	51172.2219	54881.1519	287.945384	1070.49566	100	0	0	0	3
62	32	0	1.55	54083.1838	53479.5762	51172.2219	54881.1519	210.036052	1070.49566	100	0	0	0	3
63	32	0	1.575	53948.3792	53549.4202	51172.2219	54881.1519	207.047035	1070.49566	100	0	0	0	3
64	33	0	1.6	53025.5992	53637.6763	52847.3549	54881.1519	295.303097	1070.49566	100	0	0	0	3
65	33	0	1.625	53967.2275	53691.0036	52859.0849	54881.1519	348.630364	1070.49566	100	0	0	0	3
66	34	0	1.65	54093.924	53749.8054	52919.3695	54881.1519	407.432228	1070.49566	100	0	0	0	3
67	34	0	1.675	53611.2547	53745.0489	52919.3695	54881.1519	407.432228	1070.49566	100	0	0	0	3
68	35	0	1.7	53971.1338	53757.9189	52919.3695	54881.1519	415.545675	1070.49566	100	0	0	0	3
69	36	0	1.725	53881.721	53766.3417	52919.3695	54881.1519	423.968557	1070.49566	100	0	0	0	3
70	36	0	1.75	54528.5069	53825.4886	52919.3695	54881.1519	473.149515	1070.49566	100	0	0	0	3
71	36	0	1.775	53267.9673	53782.6584	52919.3695	54881.1519	472.971257	1070.49566	100	0	0	0	3
72	37	0	1.8	53876.9053	53793.1693	52919.3695	54881.1519	471.973658	1070.49566	100	0	0	0	3
73	37	0	1.825	54208.6347	53808.8178	52919.3695	54881.1519	471.973658	1070.49566	100	0	0	0	3
74	38	0	1.85	53284.977	53804.4552	52919.3695	54881.1519	471.973658	1070.49566	100	0	0	0	3
75	38	0	1.875	53294.4147	53799.7623	52919.3695	54881.1519	471.973658	1070.49566	100	0	0	0	3
76	39	0	1.9	53962.2809	53830.6879	52919.3695	54881.1519	462.930544	1070.49566	100	0	0	0	3
77	39	0	1.925	54235.3704	53807.0616	52919.3695	54881.1519	462.930544	1070.49566	100	0	0	0	3
78	39	0	1.95	53398.9637	53802.4549	52919.3695	54881.1519	462.930544	1070.49566	100	0	0	0	3
79	40	0	1.975	55556.4484	53879.0518	52919.3695	55556.4484	511.294524	1070.49566	100	0	0	0	3
80	40	0	2	52950.5281	53854.6639	52919.3695	55556.4484	455.186897	1070.49566	100	0	0	0	3
81	41	0	2.025	54148.6134	53819.7811	52919.3695	55556.4484	455.186897	1070.49566	100	0	0	0	3
82	41	0	2.05	53470.8703	53846.0431	52950.5281	55556.4484	399.475603	1070.49566	100	0	0	0	3
83	42	0	2.075	53728.1843	53829.1383	52950.5281	55556.4484	329.631623	1070.49566	100	0	0	0	3
