Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
26	14	0	0.65	328.937023	327.408562	325.305688	328.937023	3.63133589	0	0	114.959	0	0	3
27	14	0	0.675	329.315641	327.609059	325.610482	329.315641	3.70515945	0	0	125.716	0	0	3
28	15	0	0.7	329.588068	327.807939	326.008716	329.588068	3.57935196	0	0	149.431	0	0	3
29	15	0	0.725	329.562345	327.98562	326.386495	329.588068	3.2015734	0	0	134.159	0	0	3
30	16	0	0.75	329.779229	328.155257	326.467384	329.779229	3.31184494	0	0	157.5	0	0	3
31	16	0	0.775	330.476478	328.355712	326.549234	330.476478	3.92724397	0	0	179.792	0	0	3
32	17	0	0.8	330.354031	328.544738	326.549234	330.476478	3.92724397	0	0	168.577	0	0	3
33	17	0	0.825	330.76643	328.743213	326.549234	330.76643	4.21719599	0	0	180.959	0	0	3
34	18	0	0.85	330.729967	328.952249	326.933175	330.76643	3.83325478	0	0	209.768	0	0	3
35	18	0	0.875	331.429694	329.177075	327.093096	331.429694	4.33659847	0	0	221.211	0	0	3
36	19	0	0.9	331.144625	329.379652	327.515203	331.429694	3.9144912	0	0	236.818	0	0	3
37	19	0	0.925	331.13053	329.560418	327.943269	331.429694	3.48642509	0	0	209.265	0	0	3
38	20	0	0.95	331.051371	329.715823	328.387184	331.429694	3.04251049	0	0	232.905	0	0	3
39	20	0	0.975	331.605206	329.876724	328.423035	331.605206	3.18217125	0	0	231.122	0	0	3
40	20	0	1	331.884304	330.048307	328.423035	331.884304	3.46126872	1.41595674	40.9	234.864	0	0	3
41	21	0	1.025	332.788664	330.261937	328.423035	332.788664	3.95142731	1.53537565	38.8	243.54	0	0	3
42	21	0	1.05	333.892557	330.535413	328.702042	333.892557	3.84304565	1.60825912	41.8	246.117	0	0	3
43	22	0	1.075	335.206691	330.855827	328.702042	335.206691	3.89406524	1.59257136	40.8	215.846	0	0	3
44	22	0	1.1	336.221697	331.111344	328.702042	336.221697	4.14958288	1.59766735	38.5	184.064	0	0	3
45	23	0	1.125	337.335778	331.519161	328.702042	337.335778	4.32263613	1.61193799	37.2	164.406	0	0	3
46	23	0	1.15	337.120736	331.920051	328.937023	337.335778	4.51148909	1.62145175	35.9	173.837	0	0	3
47	24	0	1.175	337.061235	332.306918	329.315641	337.335778	4.69785863	1.61675141	34.4	181.091	0	0	3
48	24	0	1.2	337.568155	332.699895	329.562345	337.568155	4.89195616	1.61203084	32.9	204.486	0	0	3
49	25	0	1.225	337.994415	333.100197	329.562345	337.994415	5.11457699	1.60877049	31.4	221.276	0	0	3
50	25	0	1.25	338.007458	333.502345	329.779229	338.007458	5.3470885	1.60134593	29.9	226.086	0	0	3
51	26	0	1.275	338.033616	333.895411	330.354031	338.033616	5.53969986	1.59461428	28.7	232.262	0	0	3
52	26	0	1.3	338.421843	334.273762	330.354031	338.421843	5.72902449	1.59237595	27.7	228.271	0	0	3
53	27	0	1.325	338.380453	334.655973	330.729967	338.421843	5.91276	1.59048197	26.8	224.055	0	0	3
54	28	0	1.35	339.18381	335.0568	330.729967	339.18381	6.10455097	1.59604544	26.1	223.17	0	0	3
55	28	0	1.375	339.387623	335.46907	331.051371	339.387623	6.29199437	1.5992814	25.4	229.377	0	0	3
56	29	0	1.4	339.008304	335.829956	331.051371	339.387623	6.45030407	1.60079305	24.8	219.35	0	0	3
57	29	0	1.425	339.045205	336.206174	331.051371	339.387623	6.6457558	1.59884813	24	234.351	0	0	3
58	30	0	1.45	339.184601	336.589701	331.051371	339.387623	6.87387786	1.59397902	23.1	221.465	0	0	3
59	30	0	1.475	339.195372	336.977511	331.605206	339.387623	7.10078627	1.58653728	22.3	213.513	0	0	3
60	31	0	1.5	338.455354	337.303708	331.884304	339.387623	7.25540135	1.57960302	21.7	182.541	0	0	3
61	31	0	1.525	339.331005	337.658313	332.788664	339.387623	6.59895954	1.57332916	23.8	201.721	0	0	3
62	32	0	1.55	338.937946	337.951136	333.892557	339.387623	5.49506596	1.56762564	28.5	214.682	0	0	3
63	32	0	1.575	338.362599	338.163995	335.206691	339.387623	4.18093177	1.56081625	37.3	184.799	0	0	3
64	33	0	1.6	339.553088	338.370966	336.221697	339.553088	3.33139132	1.5554847	46.6	204.492	0	0	3
65	33	0	1.625	339.25905	338.515602	337.061235	339.553088	2.49185337	1.55057968	62.2	175.822	0	0	3
66	34	0	1.65	339.396135	338.613714	337.061235	339.553088	2.49185337	1.54485854	61.9	167.236	0	0	3
67	34	0	1.675	339.365212	338.720594	337.061235	339.553088	2.49185337	1.5377095	61.7	188.973	0	0	3
68	35	0	1.7	339.34819	338.829497	337.568155	339.553088	1.98493347	1.52990765	77	208.15	0	0	3
69	36	0	1.725	339.69985	338.931006	337.994415	339.69985	1.70543485	1.52331212	89.3	206.289	0	0	3
70	36	0	1.75	339.1158	338.984405	338.007458	339.69985	1.69239249	1.51620166	89.5	207.983	0	0	3
71	36	0	1.775	339.556718	339.05818	338.033616	339.69985	1.66623424	1.5071015	90.4	217.895	0	0	3
72	37	0	1.8	339.757165	339.140253	338.362599	339.757165	1.39456571	1.49880661	100	221.545	0	0	3
73	37	0	1.825	339.208844	339.17773	338.362599	339.757165	1.39456571	1.48951015	100	217.492	0	0	3
74	38	0	1.85	339.750727	339.242981	338.362599	339.757165	1.39456571	1.48076054	100	211.556	0	0	3
75	38	0	1.875	340.156838	339.289316	338.362599	340.156838	1.79423887	1.47280621	82	218.786	0	0	3
76	39	0	1.9	339.884301	339.312967	338.362599	340.156838	1.79423887	1.46529377	81.6	221.017	0	0	3
77	39	0	1.925	339.697756	339.345798	338.362599	340.156838	1.79423887	1.45818742	81.2	220.602	0	0	3
78	39	0	1.95	340.304382	339.405759	338.362599	340.304382	1.94178294	1.45196779	74.7	233.782	0	0	3
79	40	0	1.975	338.922999	339.393302	338.362599	340.304382	1.94178294	1.44419192	74.3	224.472	0	0	3
80	40	0	2	340.009289	339.432059	338.362599	340.304382	1.94178294	1.43588349	73.9	220.869	0	0	3
81	41	0	2.025	338.924208	339.454386	338.362599	340.304382	1.79607296	1.42506769	79.3	187.578	0	0	3
82	41	0	2.05	340.237409	339.497548	338.362599	340.304382	1.54641209	1.41595674	91.5	204.208	0	0	3
83	42	0	2.075	340.158735	339.555681	338.362599	340.304382	1.39168576	1.41595674	100	213.539	0	0	3
