Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
53	19	0	1.325	101273.605	101273.601	101273.596	101273.605	0.0082692892	0.0389963551	100	127.303	0	0	3
54	20	0	1.35	101273.605	101273.601	101273.596	101273.605	0.0087230616	0.0389963551	100	127.327	0	0	3
55	20	0	1.375	101273.605	101273.602	101273.597	101273.605	0.00856897954	0.0389963551	100	127.333	0	0	3
56	20	0	1.4	101273.606	101273.602	101273.597	101273.606	0.00825594601	0.0389963551	100	127.351	0	0	3
57	21	0	1.425	101273.606	101273.603	101273.598	101273.606	0.00762412605	0.0389963551	100	127.358	0	0	3
58	21	0	1.45	101273.606	101273.603	101273.598	101273.606	0.00717524282	0.0389963551	100	127.378	0	0	3
59	21	0	1.475	101273.606	101273.603	101273.599	101273.606	0.00695766068	0.0389963551	100	127.383	0	0	3
60	22	0	1.5	101273.606	101273.604	101273.6	101273.606	0.00662078462	0.0389963551	100	127.403	0	0	3
61	22	0	1.525	101273.607	101273.604	101273.6	101273.607	0.00638930108	0.0389963551	100	127.407	0	0	3
62	23	0	1.55	101273.607	101273.604	101273.601	101273.607	0.00557607884	0.0389963551	100	127.428	0	0	3
63	23	0	1.575	101273.606	101273.604	101273.602	101273.607	0.00494007175	0.0389963551	100	127.429	0	0	3
64	24	0	1.6	101273.607	101273.605	101273.602	101273.607	0.00455054155	0.0389963551	100	127.451	0	0	3
65	24	0	1.625	101273.607	101273.605	101273.602	101273.607	0.00457568238	0.0389963551	100	127.451	0	0	3
66	24	0	1.65	101273.607	101273.605	101273.603	101273.607	0.00432449818	0.0389963551	100	127.471	0	0	3
67	25	0	1.675	101273.607	101273.605	101273.603	101273.607	0.00424581971	0.0389963551	100	127.47	0	0	3
68	25	0	1.7	101273.607	101273.606	101273.603	101273.607	0.00403542223	0.0389963551	100	127.486	0	0	3
69	25	0	1.725	101273.607	101273.606	101273.604	101273.607	0.00388060184	0.0389963551	100	127.486	0	0	3
70	26	0	1.75	101273.608	101273.606	101273.604	101273.608	0.0035631566	0.0389963551	100	127.501	0	0	3
71	26	0	1.775	101273.608	101273.606	101273.604	101273.608	0.0037327375	0.0389963551	100	127.502	0	0	3
72	26	0	1.8	101273.608	101273.606	101273.604	101273.608	0.00334657464	0.0389963551	100	127.517	0	0	3
73	27	0	1.825	101273.607	101273.606	101273.605	101273.608	0.00318931954	0.0389963551	100	127.52	0	0	3
74	27	0	1.85	101273.608	101273.607	101273.605	101273.608	0.00276279992	0.0389963551	100	127.535	0	0	3
75	28	0	1.875	101273.608	101273.607	101273.605	101273.608	0.00246109586	0.0389963551	100	127.537	0	0	3
76	28	0	1.9	101273.608	101273.607	101273.606	101273.608	0.00234661961	0.0389963551	100	127.55	0	0	3
77	29	0	1.925	101273.608	101273.607	101273.606	101273.608	0.00231031868	0.0389963551	100	127.549	0	0	3
78	29	0	1.95	101273.608	101273.607	101273.606	101273.608	0.00222947176	0.0389963551	100	127.562	0	0	3
79	30	0	1.975	101273.608	101273.607	101273.606	101273.608	0.00178060681	0.0389963551	100	127.56	0	0	3
80	30	0	2	101273.608	101273.607	101273.606	101273.608	0.00165303385	0.0389963551	100	127.575	0	0	3
81	31	0	2.025	101273.608	101273.607	101273.606	101273.608	0.00136366296	0.0389963551	100	127.573	0	0	3
