Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.025	0	0	0	0	0	0	1000	0	0	0	3
2	2	0	0.05	0	0	0	0	0	0	1000	0	0	0	3
3	2	0	0.075	0	0	0	0	0	0	1000	0	0	0	3
4	3	0	0.1	0	0	0	0	0	0	1000	0	0	0	3
5	3	0	0.125	0	0	0	0	0	0	1000	0	0	0	3
6	3	0	0.15	0	0	0	0	0	0	1000	0	0	0	3
7	4	0	0.175	0	0	0	0	0	0	1000	0	0	0	3
8	4	0	0.2	0	0	0	0	0	0	1000	0	0	0	3
9	5	0	0.225	0	0	0	0	0	0	1000	0	0	0	3
10	5	0	0.25	0	0	0	0	0	0	1000	0	0	0	3
11	5	0	0.275	0	0	0	0	0	0	1000	0	0	0	3
12	6	0	0.3	0	0	0	0	0	0	1000	0	0	0	3
13	6	0	0.325	0	0	0	0	0	0	1000	0	0	0	3
14	6	0	0.35	0	0	0	0	0	0	1000	0	0	0	3
15	7	0	0.375	0	0	0	0	0	0	1000	0	0	0	3
16	7	0	0.4	0	0	0	0	0	0	1000	0	0	0	3
17	7	0	0.425	0	0	0	0	0	0	1000	0	0	0	3
18	8	0	0.45	0	0	0	0	0	0	1000	0	0	0	3
19	8	0	0.475	0	0	0	0	0	0	1000	0	0	0	3
20	8	0	0.5	0	0	0	0	0	0	1000	0	0	0	3
21	9	0	0.525	0	0	0	0	0	0	1000	0	0	0	3
22	9	0	0.55	0	0	0	0	0	0	1000	0	0	0	3
23	10	0	0.575	0	0	0	0	0	0	1000	0	0	0	3
24	10	0	0.6	0	0	0	0	0	0	1000	0	0	0	3
25	10	0	0.625	0	0	0	0	0	0	1000	0	0	0	3
26	11	0	0.65	0	0	0	0	0	0	1000	0	0	0	3
27	11	0	0.675	0	0	0	0	0	0	1000	0	0	0	3
28	11	0	0.7	0	0	0	0	0	0	1000	0	0	0	3
29	12	0	0.725	0	0	0	0	0	0	1000	0	0	0	3
30	12	0	0.75	0	0	0	0	0	0	1000	0	0	0	3
31	12	0	0.775	0	0	0	0	0	0	1000	0	0	0	3
32	13	0	0.8	0	0	0	0	0	0	1000	0	0	0	3
33	13	0	0.825	0	0	0	0	0	0	1000	0	0	0	3
34	13	0	0.85	0	0	0	0	0	0	1000	0	0	0	3
35	14	0	0.875	0	0	0	0	0	0	1000	0	0	0	3
36	14	0	0.9	0	0	0	0	0	0	1000	0	0	0	3
37	14	0	0.925	0	0	0	0	0	0	1000	0	0	0	3
38	15	0	0.95	0	0	0	0	0	0	1000	0	0	0	3
39	15	0	0.975	0	0	0	0	0	0	1000	0	0	0	3
40	15	0	1	0	0	0	0	0	0.001	1000	0	0	0	3
41	16	0	1.025	0	0	0	0	0	0.001	1000	0	0	0	3
42	16	0	1.05	0	0	0	0	0	0.001	1000	0	0	0	3
43	16	0	1.075	0	0	0	0	0	0.001	1000	0	0	0	3
44	17	0	1.1	0	0	0	0	0	0.001	1000	0	0	0	3
45	17	0	1.125	0	0	0	0	0	0.001	1000	0	0	0	3
46	17	0	1.15	0	0	0	0	0	0.001	1000	0	0	0	3
47	18	0	1.175	0	0	0	0	0	0.001	1000	0	0	0	3
48	18	0	1.2	0	0	0	0	0	0.001	1000	0	0	0	3
49	18	0	1.225	0	0	0	0	0	0.001	1000	0	0	0	3
50	19	0	1.25	0	0	0	0	0	0.001	1000	0	0	0	3
51	19	0	1.275	0	0	0	0	0	0.001	1000	0	0	0	3
52	20	0	1.3	0	0	0	0	0	0.001	1000	0	0	0	3
53	20	0	1.325	0	0	0	0	0	0.001	1000	0	0	0	3
54	21	0	1.35	0	0	0	0	0	0.001	1000	0	0	0	3
55	21	0	1.375	0	0	0	0	0	0.001	1000	0	0	0	3
56	21	0	1.4	0	0	0	0	0	0.001	1000	0	0	0	3
57	22	0	1.425	0	0	0	0	0	0.001	1000	0	0	0	3
58	22	0	1.45	0	0	0	0	0	0.001	1000	0	0	0	3
59	22	0	1.475	0	0	0	0	0	0.001	1000	0	0	0	3
60	23	0	1.5	0	0	0	0	0	0.001	1000	0	0	0	3
61	23	0	1.525	0	0	0	0	0	0.001	1000	0	0	0	3
62	23	0	1.55	0	0	0	0	0	0.001	1000	0	0	0	3
63	24	0	1.575	0	0	0	0	0	0.001	1000	0	0	0	3
64	24	0	1.6	0	0	0	0	0	0.001	1000	0	0	0	3
65	24	0	1.625	0	0	0	0	0	0.001	1000	0	0	0	3
66	25	0	1.65	0	0	0	0	0	0.001	1000	0	0	0	3
67	25	0	1.675	0	0	0	0	0	0.001	1000	0	0	0	3
68	25	0	1.7	0	0	0	0	0	0.001	1000	0	0	0	3
69	26	0	1.725	0	0	0	0	0	0.001	1000	0	0	0	3
70	26	0	1.75	0	0	0	0	0	0.001	1000	0	0	0	3
71	26	0	1.775	0	0	0	0	0	0.001	1000	0	0	0	3
72	27	0	1.8	0	0	0	0	0	0.001	1000	0	0	0	3
73	27	0	1.825	0	0	0	0	0	0.001	1000	0	0	0	3
74	27	0	1.85	0	0	0	0	0	0.001	1000	0	0	0	3
75	28	0	1.875	0	0	0	0	0	0.001	1000	0	0	0	3
76	28	0	1.9	0	0	0	0	0	0.001	1000	0	0	0	3
77	28	0	1.925	0	0	0	0	0	0.001	1000	0	0	0	3
78	29	0	1.95	0	0	0	0	0	0.001	1000	0	0	0	3
79	29	0	1.975	0	0	0	0	0	0.001	1000	0	0	0	3
80	29	0	2	0	0	0	0	0	0.001	1000	0	0	0	3
81	30	0	2.025	0	0	0	0	0	0.001	1000	0	0	0	3
82	30	0	2.05	0	0	0	0	0	0.001	1000	0	0	0	3
83	31	0	2.075	0	0	0	0	0	0.001	1000	0	0	0	3
84	31	0	2.1	0	0	0	0	0	0.001	1000	0	0	0	3
85	31	0	2.125	0	0	0	0	0	0.001	1000	0	0	0	3
86	32	0	2.15	0	0	0	0	0	0.001	1000	0	0	0	3
87	32	0	2.175	0	0	0	0	0	0.001	1000	0	0	0	3
88	32	0	2.2	0	0	0	0	0	0.001	1000	0	0	0	3
89	33	0	2.225	0	0	0	0	0	0.001	1000	0	0	0	3
90	33	0	2.25	0	0	0	0	0	0.001	1000	0	0	0	3
91	33	0	2.275	0	0	0	0	0	0.001	1000	0	0	0	3
92	34	0	2.3	0	0	0	0	0	0.001	1000	0	0	0	3
93	34	0	2.325	0	0	0	0	0	0.001	1000	0	0	0	3
94	34	0	2.35	0	0	0	0	0	0.001	1000	0	0	0	3
95	35	0	2.375	0	0	0	0	0	0.001	1000	0	0	0	3
96	35	0	2.4	0	0	0	0	0	0.001	1000	0	0	0	3
97	35	0	2.425	0	0	0	0	0	0.001	1000	0	0	0	3
98	36	0	2.45	0	0	0	0	0	0.001	1000	0	0	0	3
99	36	0	2.475	0	0	0	0	0	0.001	1000	0	0	0	3
100	36	0	2.5	0	0	0	0	0	0.001	1000	0	0	0	3
101	37	0	2.525	0	0	0	0	0	0.001	1000	0	0	0	3
102	37	0	2.55	0	0	0	0	0	0.001	1000	0	0	0	3
103	38	0	2.575	0	0	0	0	0	0.001	1000	0	0	0	3
104	38	0	2.6	0	0	0	0	0	0.001	1000	0	0	0	3
105	38	0	2.625	0	0	0	0	0	0.001	1000	0	0	0	3
106	39	0	2.65	0	0	0	0	0	0.001	1000	0	0	0	3
107	39	0	2.675	0	0	0	0	0	0.001	1000	0	0	0	3
108	40	0	2.7	0	0	0	0	0	0.001	1000	0	0	0	3
109	40	0	2.725	0	0	0	0	0	0.001	1000	0	0	0	3
110	41	0	2.75	0	0	0	0	0	0.001	1000	0	0	0	3
111	41	0	2.775	0	0	0	0	0	0.001	1000	0	0	0	3
112	41	0	2.8	0	0	0	0	0	0.001	1000	0	0	0	3
113	42	0	2.825	0	0	0	0	0	0.001	1000	0	0	0	3
114	42	0	2.85	0	0	0	0	0	0.001	1000	0	0	0	3
115	42	0	2.875	0	0	0	0	0	0.001	1000	0	0	0	3
116	43	0	2.9	0	0	0	0	0	0.001	1000	0	0	0	3
117	43	0	2.925	0	0	0	0	0	0.001	1000	0	0	0	3
118	43	0	2.95	0	0	0	0	0	0.001	1000	0	0	0	3
119	44	0	2.975	0	0	0	0	0	0.001	1000	0	0	0	3
120	44	0	3	0	0	0	0	0	0.001	1000	0	0	0	3
121	44	0	3.025	0	0	0	0	0	0.001	1000	0	0	0	3
122	45	0	3.05	0	0	0	0	0	0.001	1000	0	0	0	3
123	45	0	3.075	0	0	0	0	0	0.001	1000	0	0	0	3
124	45	0	3.1	0	0	0	0	0	0.001	1000	0	0	0	3
125	46	0	3.125	0	0	0	0	0	0.001	1000	0	0	0	3
126	46	0	3.15	0	0	0	0	0	0.001	1000	0	0	0	3
127	46	0	3.175	0	0	0	0	0	0.001	1000	0	0	0	3
128	46	0	3.2	0	0	0	0	0	0.001	1000	0	0	0	3
129	47	0	3.225	0	0	0	0	0	0.001	1000	0	0	0	3
