Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.025	303.150395	303.150395	303.150395	303.150395	0	0	0	28.0855	0	0	3
2	2	0	0.05	303.150935	303.150665	303.150395	303.150935	0.000270153405	0	0	55.4805	0	0	3
3	2	0	0.075	303.151596	303.150975	303.150395	303.151596	0.000580326304	0	0	75.5388	0	0	3
4	3	0	0.1	303.152336	303.151316	303.150395	303.152336	0.000920382942	0	0	73.1308	0	0	3
5	3	0	0.125	303.153133	303.151679	303.150395	303.153133	0.00128390423	0	0	85.0446	0	0	3
6	3	0	0.15	303.154644	303.152173	303.150395	303.154644	0.00177810155	0	0	81.9176	0	0	3
7	4	0	0.175	303.156604	303.152806	303.150395	303.156604	0.00241109352	0	0	100.502	0	0	3
8	4	0	0.2	303.158804	303.153556	303.150395	303.158804	0.003160779	0	0	116.063	0	0	3
9	5	0	0.225	303.161033	303.154387	303.150395	303.161033	0.00399160193	0	0	130.186	0	0	3
10	5	0	0.25	303.163309	303.155279	303.150395	303.163309	0.00488386781	0	0	142.629	0	0	3
11	5	0	0.275	303.166748	303.156322	303.150395	303.166748	0.0059265298	0	0	151.148	0	0	3
12	6	0	0.3	303.170284	303.157485	303.150395	303.170284	0.00709003703	0	0	137.298	0	0	3
13	6	0	0.325	303.173851	303.158744	303.150395	303.173851	0.00834895664	0	0	140.091	0	0	3
14	6	0	0.35	303.177425	303.160078	303.150395	303.177425	0.00968329194	0	0	123.611	0	0	3
15	7	0	0.375	303.181135	303.161482	303.150395	303.181135	0.0110870417	0	0	117.284	0	0	3
16	7	0	0.4	303.18669	303.163058	303.150395	303.18669	0.0126625357	0	0	109.442	0	0	3
17	7	0	0.425	303.191955	303.164757	303.150395	303.191955	0.0143623737	0	0	89.4062	0	0	3
18	8	0	0.45	303.197096	303.166554	303.150395	303.197096	0.0161589638	0	0	96.6019	0	0	3
19	8	0	0.475	303.202153	303.168428	303.150395	303.202153	0.0180326119	0	0	103.135	0	0	3
20	8	0	0.5	303.207138	303.170363	303.150395	303.207138	0.019968149	0	0	91.7597	0	0	3
21	9	0	0.525	303.214335	303.17356	303.150935	303.214335	0.022895	0	0	89.9745	0	0	3
